Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
6/2/2020,AQS,260650018,1,0.062,ppm,74,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
6/2/2020,AQS,260770008,1,0.072,ppm,105,KALAMAZOO FAIRGROUNDS,17,100,44201,Ozone,28020,"Kalamazoo-Portage, MI",26,Michigan,77,Kalamazoo,42.27806667,-85.54188992
6/2/2020,AQS,260810020,1,0.083,ppm,143,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
6/2/2020,AQS,260810022,1,0.076,ppm,119,APPROXIMATELY 1/4 MILE SOUTH OF 14 MILE RD - EVANS,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,43.17667181,-85.41660783
6/2/2020,AQS,260910007,1,0.064,ppm,80,"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",17,100,44201,Ozone,10300,"Adrian, MI",26,Michigan,91,Lenawee,41.9955677,-83.94655938
6/2/2020,AQS,260990009,1,0.069,ppm,97,New Haven,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
6/2/2020,AQS,260991003,1,0.067,ppm,90,WARREN - FIRE STATION 29900 HOOVER AT COMMON,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.51333985,-83.00597056
6/2/2020,AQS,261050007,1,0.068,ppm,93,SCOTTVILLE - LOCATED 550 FT NORTH OF US10,17,100,44201,Ozone,31220,"Ludington, MI",26,Michigan,105,Mason,43.95333441,-86.29441463
6/2/2020,AQS,261130001,1,0.068,ppm,93,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
6/2/2020,AQS,261210039,1,0.083,ppm,143,MUSKEGON,17,100,44201,Ozone,34740,"Muskegon, MI",26,Michigan,121,Muskegon,43.2780606,-86.31108253
6/2/2020,AQS,261250001,2,0.068,ppm,93,Oak Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,125,Oakland,42.46306341,-83.18319868
6/2/2020,AQS,261390005,1,0.081,ppm,136,Jenison,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,139,Ottawa,42.89445066,-85.85273402
6/2/2020,AQS,261470005,1,0.067,ppm,90,Port Huron,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,147,St. Clair,42.95333627,-82.45622878
6/2/2020,AQS,261530001,1,0.052,ppm,48,"Seney SENEY NAT'L WILDLIFE REFUGE, HCR2, BOX 1",17,100,44201,Ozone,,,26,Michigan,153,Schoolcraft,46.28887716,-85.95022692
6/2/2020,AQS,261579991,1,0.066,ppm,87,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
6/2/2020,AQS,261610008,1,0.065,ppm,84,"TOWNER ST, SOUTH; 2 LANE RESIDENIAL - HOSPITAL",17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.24056548,-83.59960223
6/2/2020,AQS,261619991,1,0.067,ppm,90,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
6/2/2020,AQS,261630001,2,0.065,ppm,84,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
6/2/2020,AQS,261630019,2,0.069,ppm,97,East 7 Mile,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.43084042,-83.00013754
6/2/2020,AQS,261659991,1,0.064,ppm,80,Hoxeyville,14,82,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
6/3/2020,AQS,260050003,1,0.05,ppm,46,Holland,17,100,44201,Ozone,26090,"Holland, MI",26,Michigan,5,Allegan,42.76778555,-86.14857722
6/3/2020,AQS,260190003,1,0.049,ppm,45,FRANKFORT,17,100,44201,Ozone,45900,"Traverse City, MI",26,Michigan,19,Benzie,44.61694309,-86.10940778
6/3/2020,AQS,260210014,1,0.05,ppm,46,Coloma PAW PAW WWTP,17,100,44201,Ozone,35660,"Niles-Benton Harbor, MI",26,Michigan,21,Berrien,42.19778954,-86.30969398
6/3/2020,AQS,260270003,2,0.05,ppm,46,"Cassopolis ROSS BEATTY HIGH SCHOOL, 22721 DIAMOND COVE ST.",17,100,44201,Ozone,43780,"South Bend-Mishawaka, IN-MI",26,Michigan,27,Cass,41.8955698,-86.00162873
6/3/2020,AQS,260370002,1,0.045,ppm,42,ROSELAKE2 9870 STOLL RD,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,37,Clinton,42.79833938,-84.39379526
6/3/2020,AQS,260490021,1,0.043,ppm,40,WHALEY PK 3610 IOWA (FLINT),17,100,44201,Ozone,22420,"Flint, MI",26,Michigan,49,Genesee,43.04722419,-83.67015909
6/3/2020,AQS,260492001,1,0.045,ppm,42,OtisvilleLAKEVILLE MIDDLE SCHOOL,17,100,44201,Ozone,22420,"Flint, MI",26,Michigan,49,Genesee,43.16833627,-83.46154069
6/3/2020,AQS,260630007,1,0.049,ppm,45,RURAL THUMB AREA OZONE SITE,17,100,44201,Ozone,,,26,Michigan,63,Huron,43.83638793,-82.64289991
6/3/2020,AQS,260650018,1,0.043,ppm,40,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
6/3/2020,AQS,260770008,1,0.048,ppm,44,KALAMAZOO FAIRGROUNDS,17,100,44201,Ozone,28020,"Kalamazoo-Portage, MI",26,Michigan,77,Kalamazoo,42.27806667,-85.54188992
6/3/2020,AQS,260810020,1,0.047,ppm,44,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
6/3/2020,AQS,260810022,1,0.047,ppm,44,APPROXIMATELY 1/4 MILE SOUTH OF 14 MILE RD - EVANS,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,43.17667181,-85.41660783
6/3/2020,AQS,260910007,1,0.046,ppm,43,"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",17,100,44201,Ozone,10300,"Adrian, MI",26,Michigan,91,Lenawee,41.9955677,-83.94655938
6/3/2020,AQS,260990009,1,0.047,ppm,44,New Haven,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
6/3/2020,AQS,260991003,1,0.047,ppm,44,WARREN - FIRE STATION 29900 HOOVER AT COMMON,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.51333985,-83.00597056
6/3/2020,AQS,261050007,1,0.045,ppm,42,SCOTTVILLE - LOCATED 550 FT NORTH OF US10,17,100,44201,Ozone,31220,"Ludington, MI",26,Michigan,105,Mason,43.95333441,-86.29441463
6/3/2020,AQS,261130001,1,0.055,ppm,51,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
6/3/2020,AQS,261210039,1,0.05,ppm,46,MUSKEGON,17,100,44201,Ozone,34740,"Muskegon, MI",26,Michigan,121,Muskegon,43.2780606,-86.31108253
6/3/2020,AQS,261250001,2,0.049,ppm,45,Oak Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,125,Oakland,42.46306341,-83.18319868
6/3/2020,AQS,261390005,1,0.043,ppm,40,Jenison,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,139,Ottawa,42.89445066,-85.85273402
6/3/2020,AQS,261470005,1,0.049,ppm,45,Port Huron,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,147,St. Clair,42.95333627,-82.45622878
6/3/2020,AQS,261530001,1,0.039,ppm,36,"Seney SENEY NAT'L WILDLIFE REFUGE, HCR2, BOX 1",17,100,44201,Ozone,,,26,Michigan,153,Schoolcraft,46.28887716,-85.95022692
6/3/2020,AQS,261579991,1,0.045,ppm,42,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
6/3/2020,AQS,261610008,1,0.048,ppm,44,"TOWNER ST, SOUTH; 2 LANE RESIDENIAL - HOSPITAL",17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.24056548,-83.59960223
6/3/2020,AQS,261630001,2,0.049,ppm,45,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
6/3/2020,AQS,261630019,2,0.05,ppm,46,East 7 Mile,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.43084042,-83.00013754
6/3/2020,AQS,261659991,1,0.046,ppm,43,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
6/4/2020,AQS,260050003,1,0.068,ppm,93,Holland,17,100,44201,Ozone,26090,"Holland, MI",26,Michigan,5,Allegan,42.76778555,-86.14857722
6/4/2020,AQS,260190003,1,0.039,ppm,36,FRANKFORT,17,100,44201,Ozone,45900,"Traverse City, MI",26,Michigan,19,Benzie,44.61694309,-86.10940778
6/4/2020,AQS,260210014,1,0.067,ppm,90,Coloma PAW PAW WWTP,17,100,44201,Ozone,35660,"Niles-Benton Harbor, MI",26,Michigan,21,Berrien,42.19778954,-86.30969398
6/4/2020,AQS,260270003,2,0.062,ppm,74,"Cassopolis ROSS BEATTY HIGH SCHOOL, 22721 DIAMOND COVE ST.",17,100,44201,Ozone,43780,"South Bend-Mishawaka, IN-MI",26,Michigan,27,Cass,41.8955698,-86.00162873
6/4/2020,AQS,260370002,1,0.06,ppm,67,ROSELAKE2 9870 STOLL RD,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,37,Clinton,42.79833938,-84.39379526
6/4/2020,AQS,260490021,1,0.061,ppm,71,WHALEY PK 3610 IOWA (FLINT),17,100,44201,Ozone,22420,"Flint, MI",26,Michigan,49,Genesee,43.04722419,-83.67015909
6/4/2020,AQS,260492001,1,0.063,ppm,77,OtisvilleLAKEVILLE MIDDLE SCHOOL,17,100,44201,Ozone,22420,"Flint, MI",26,Michigan,49,Genesee,43.16833627,-83.46154069
6/4/2020,AQS,260630007,1,0.039,ppm,36,RURAL THUMB AREA OZONE SITE,17,100,44201,Ozone,,,26,Michigan,63,Huron,43.83638793,-82.64289991
6/4/2020,AQS,260650018,1,0.054,ppm,50,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
6/4/2020,AQS,260770008,1,0.063,ppm,77,KALAMAZOO FAIRGROUNDS,17,100,44201,Ozone,28020,"Kalamazoo-Portage, MI",26,Michigan,77,Kalamazoo,42.27806667,-85.54188992
6/4/2020,AQS,260810020,1,0.069,ppm,97,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
6/4/2020,AQS,260810022,1,0.064,ppm,80,APPROXIMATELY 1/4 MILE SOUTH OF 14 MILE RD - EVANS,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,43.17667181,-85.41660783
6/4/2020,AQS,260910007,1,0.053,ppm,49,"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",17,100,44201,Ozone,10300,"Adrian, MI",26,Michigan,91,Lenawee,41.9955677,-83.94655938
6/4/2020,AQS,260990009,1,0.078,ppm,126,New Haven,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
6/4/2020,AQS,260991003,1,0.066,ppm,87,WARREN - FIRE STATION 29900 HOOVER AT COMMON,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.51333985,-83.00597056
6/4/2020,AQS,261050007,1,0.053,ppm,49,SCOTTVILLE - LOCATED 550 FT NORTH OF US10,17,100,44201,Ozone,31220,"Ludington, MI",26,Michigan,105,Mason,43.95333441,-86.29441463
6/4/2020,AQS,261130001,1,0.06,ppm,67,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
6/4/2020,AQS,261210039,1,0.07,ppm,100,MUSKEGON,17,100,44201,Ozone,34740,"Muskegon, MI",26,Michigan,121,Muskegon,43.2780606,-86.31108253
6/4/2020,AQS,261250001,2,0.068,ppm,93,Oak Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,125,Oakland,42.46306341,-83.18319868
6/4/2020,AQS,261390005,1,0.067,ppm,90,Jenison,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,139,Ottawa,42.89445066,-85.85273402
6/4/2020,AQS,261470005,1,0.059,ppm,64,Port Huron,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,147,St. Clair,42.95333627,-82.45622878
6/4/2020,AQS,261530001,1,0.037,ppm,34,"Seney SENEY NAT'L WILDLIFE REFUGE, HCR2, BOX 1",17,100,44201,Ozone,,,26,Michigan,153,Schoolcraft,46.28887716,-85.95022692
6/4/2020,AQS,261579991,1,0.062,ppm,74,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
6/4/2020,AQS,261610008,1,0.056,ppm,54,"TOWNER ST, SOUTH; 2 LANE RESIDENIAL - HOSPITAL",17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.24056548,-83.59960223
6/4/2020,AQS,261619991,1,0.057,ppm,58,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
6/4/2020,AQS,261630001,2,0.06,ppm,67,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
6/4/2020,AQS,261630019,2,0.068,ppm,93,East 7 Mile,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.43084042,-83.00013754
6/4/2020,AQS,261659991,1,0.055,ppm,51,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
6/5/2020,AQS,260050003,1,0.063,ppm,77,Holland,17,100,44201,Ozone,26090,"Holland, MI",26,Michigan,5,Allegan,42.76778555,-86.14857722
6/5/2020,AQS,260190003,1,0.049,ppm,45,FRANKFORT,17,100,44201,Ozone,45900,"Traverse City, MI",26,Michigan,19,Benzie,44.61694309,-86.10940778
6/5/2020,AQS,260210014,1,0.085,ppm,150,Coloma PAW PAW WWTP,17,100,44201,Ozone,35660,"Niles-Benton Harbor, MI",26,Michigan,21,Berrien,42.19778954,-86.30969398
6/5/2020,AQS,260270003,2,0.072,ppm,105,"Cassopolis ROSS BEATTY HIGH SCHOOL, 22721 DIAMOND COVE ST.",17,100,44201,Ozone,43780,"South Bend-Mishawaka, IN-MI",26,Michigan,27,Cass,41.8955698,-86.00162873
6/5/2020,AQS,260370002,1,0.061,ppm,71,ROSELAKE2 9870 STOLL RD,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,37,Clinton,42.79833938,-84.39379526
6/5/2020,AQS,260490021,1,0.06,ppm,67,WHALEY PK 3610 IOWA (FLINT),17,100,44201,Ozone,22420,"Flint, MI",26,Michigan,49,Genesee,43.04722419,-83.67015909
6/5/2020,AQS,260492001,1,0.059,ppm,64,OtisvilleLAKEVILLE MIDDLE SCHOOL,17,100,44201,Ozone,22420,"Flint, MI",26,Michigan,49,Genesee,43.16833627,-83.46154069
6/5/2020,AQS,260630007,1,0.041,ppm,38,RURAL THUMB AREA OZONE SITE,17,100,44201,Ozone,,,26,Michigan,63,Huron,43.83638793,-82.64289991
6/5/2020,AQS,260650018,1,0.055,ppm,51,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
6/5/2020,AQS,260770008,1,0.067,ppm,90,KALAMAZOO FAIRGROUNDS,17,100,44201,Ozone,28020,"Kalamazoo-Portage, MI",26,Michigan,77,Kalamazoo,42.27806667,-85.54188992
6/5/2020,AQS,260810020,1,0.064,ppm,80,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
6/5/2020,AQS,260810022,1,0.054,ppm,50,APPROXIMATELY 1/4 MILE SOUTH OF 14 MILE RD - EVANS,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,43.17667181,-85.41660783
6/5/2020,AQS,260910007,1,0.056,ppm,54,"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",17,100,44201,Ozone,10300,"Adrian, MI",26,Michigan,91,Lenawee,41.9955677,-83.94655938
6/5/2020,AQS,260990009,1,0.071,ppm,101,New Haven,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
6/5/2020,AQS,260991003,1,0.064,ppm,80,WARREN - FIRE STATION 29900 HOOVER AT COMMON,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.51333985,-83.00597056
6/5/2020,AQS,261050007,1,0.056,ppm,54,SCOTTVILLE - LOCATED 550 FT NORTH OF US10,17,100,44201,Ozone,31220,"Ludington, MI",26,Michigan,105,Mason,43.95333441,-86.29441463
6/5/2020,AQS,261130001,1,0.06,ppm,67,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
6/5/2020,AQS,261210039,1,0.064,ppm,80,MUSKEGON,17,100,44201,Ozone,34740,"Muskegon, MI",26,Michigan,121,Muskegon,43.2780606,-86.31108253
6/5/2020,AQS,261250001,2,0.062,ppm,74,Oak Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,125,Oakland,42.46306341,-83.18319868
6/5/2020,AQS,261390005,1,0.06,ppm,67,Jenison,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,139,Ottawa,42.89445066,-85.85273402
6/5/2020,AQS,261470005,1,0.054,ppm,50,Port Huron,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,147,St. Clair,42.95333627,-82.45622878
6/5/2020,AQS,261530001,1,0.044,ppm,41,"Seney SENEY NAT'L WILDLIFE REFUGE, HCR2, BOX 1",17,100,44201,Ozone,,,26,Michigan,153,Schoolcraft,46.28887716,-85.95022692
6/5/2020,AQS,261579991,1,0.048,ppm,44,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
6/5/2020,AQS,261610008,1,0.06,ppm,67,"TOWNER ST, SOUTH; 2 LANE RESIDENIAL - HOSPITAL",17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.24056548,-83.59960223
6/5/2020,AQS,261619991,1,0.058,ppm,61,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
6/5/2020,AQS,261630001,2,0.063,ppm,77,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
6/5/2020,AQS,261630019,2,0.065,ppm,84,East 7 Mile,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.43084042,-83.00013754
6/5/2020,AQS,261659991,1,0.057,ppm,58,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
6/6/2020,AQS,260050003,1,0.04,ppm,37,Holland,17,100,44201,Ozone,26090,"Holland, MI",26,Michigan,5,Allegan,42.76778555,-86.14857722
6/6/2020,AQS,260190003,1,0.028,ppm,26,FRANKFORT,17,100,44201,Ozone,45900,"Traverse City, MI",26,Michigan,19,Benzie,44.61694309,-86.10940778
6/6/2020,AQS,260210014,1,0.046,ppm,43,Coloma PAW PAW WWTP,17,100,44201,Ozone,35660,"Niles-Benton Harbor, MI",26,Michigan,21,Berrien,42.19778954,-86.30969398
6/6/2020,AQS,260270003,2,0.047,ppm,44,"Cassopolis ROSS BEATTY HIGH SCHOOL, 22721 DIAMOND COVE ST.",17,100,44201,Ozone,43780,"South Bend-Mishawaka, IN-MI",26,Michigan,27,Cass,41.8955698,-86.00162873
6/6/2020,AQS,260370002,1,0.045,ppm,42,ROSELAKE2 9870 STOLL RD,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,37,Clinton,42.79833938,-84.39379526
6/6/2020,AQS,260490021,1,0.045,ppm,42,WHALEY PK 3610 IOWA (FLINT),17,100,44201,Ozone,22420,"Flint, MI",26,Michigan,49,Genesee,43.04722419,-83.67015909
6/6/2020,AQS,260492001,1,0.045,ppm,42,OtisvilleLAKEVILLE MIDDLE SCHOOL,17,100,44201,Ozone,22420,"Flint, MI",26,Michigan,49,Genesee,43.16833627,-83.46154069
6/6/2020,AQS,260630007,1,0.051,ppm,47,RURAL THUMB AREA OZONE SITE,17,100,44201,Ozone,,,26,Michigan,63,Huron,43.83638793,-82.64289991
6/6/2020,AQS,260650018,1,0.041,ppm,38,FILLEY STREET,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,65,Ingham,42.76138675,-84.56277908
6/6/2020,AQS,260770008,1,0.049,ppm,45,KALAMAZOO FAIRGROUNDS,17,100,44201,Ozone,28020,"Kalamazoo-Portage, MI",26,Michigan,77,Kalamazoo,42.27806667,-85.54188992
6/6/2020,AQS,260810020,1,0.042,ppm,39,GR-MONROE,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,42.98417304,-85.67133874
6/6/2020,AQS,260810022,1,0.036,ppm,33,APPROXIMATELY 1/4 MILE SOUTH OF 14 MILE RD - EVANS,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,81,Kent,43.17667181,-85.41660783
6/6/2020,AQS,260910007,1,0.05,ppm,46,"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",17,100,44201,Ozone,10300,"Adrian, MI",26,Michigan,91,Lenawee,41.9955677,-83.94655938
6/6/2020,AQS,260990009,1,0.049,ppm,45,New Haven,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.73139412,-82.79346283
6/6/2020,AQS,260991003,1,0.053,ppm,49,WARREN - FIRE STATION 29900 HOOVER AT COMMON,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,99,Macomb,42.51333985,-83.00597056
6/6/2020,AQS,261050007,1,0.032,ppm,30,SCOTTVILLE - LOCATED 550 FT NORTH OF US10,17,100,44201,Ozone,31220,"Ludington, MI",26,Michigan,105,Mason,43.95333441,-86.29441463
6/6/2020,AQS,261130001,1,0.04,ppm,37,LOCATED ABOUT 1/4 MILE WEST OF SITE,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,113,Missaukee,44.31055542,-84.89186532
6/6/2020,AQS,261210039,1,0.038,ppm,35,MUSKEGON,17,100,44201,Ozone,34740,"Muskegon, MI",26,Michigan,121,Muskegon,43.2780606,-86.31108253
6/6/2020,AQS,261250001,2,0.052,ppm,48,Oak Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,125,Oakland,42.46306341,-83.18319868
6/6/2020,AQS,261390005,1,0.04,ppm,37,Jenison,17,100,44201,Ozone,24340,"Grand Rapids-Wyoming, MI",26,Michigan,139,Ottawa,42.89445066,-85.85273402
6/6/2020,AQS,261470005,1,0.05,ppm,46,Port Huron,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,147,St. Clair,42.95333627,-82.45622878
6/6/2020,AQS,261530001,1,0.026,ppm,24,"Seney SENEY NAT'L WILDLIFE REFUGE, HCR2, BOX 1",17,100,44201,Ozone,,,26,Michigan,153,Schoolcraft,46.28887716,-85.95022692
6/6/2020,AQS,261579991,1,0.042,ppm,39,Unionville,17,100,44201,Ozone,,,26,Michigan,157,Tuscola,43.6138,-83.3591
6/6/2020,AQS,261610008,1,0.051,ppm,47,"TOWNER ST, SOUTH; 2 LANE RESIDENIAL - HOSPITAL",17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.24056548,-83.59960223
6/6/2020,AQS,261619991,1,0.049,ppm,45,Ann Arbor,17,100,44201,Ozone,11460,"Ann Arbor, MI",26,Michigan,161,Washtenaw,42.416636,-83.902185
6/6/2020,AQS,261630001,2,0.056,ppm,54,Allen Park,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.22862014,-83.20820002
6/6/2020,AQS,261630019,2,0.056,ppm,54,East 7 Mile,17,100,44201,Ozone,19820,"Detroit-Warren-Dearborn, MI",26,Michigan,163,Wayne,42.43084042,-83.00013754
6/6/2020,AQS,261659991,1,0.032,ppm,30,Hoxeyville,17,100,44201,Ozone,15620,"Cadillac, MI",26,Michigan,165,Wexford,44.18089,-85.738985
6/7/2020,AQS,260050003,1,0.042,ppm,39,Holland,17,100,44201,Ozone,26090,"Holland, MI",26,Michigan,5,Allegan,42.76778555,-86.14857722
6/7/2020,AQS,260190003,1,0.025,ppm,23,FRANKFORT,17,100,44201,Ozone,45900,"Traverse City, MI",26,Michigan,19,Benzie,44.61694309,-86.10940778
6/7/2020,AQS,260210014,1,0.045,ppm,42,Coloma PAW PAW WWTP,17,100,44201,Ozone,35660,"Niles-Benton Harbor, MI",26,Michigan,21,Berrien,42.19778954,-86.30969398
6/7/2020,AQS,260270003,2,0.047,ppm,44,"Cassopolis ROSS BEATTY HIGH SCHOOL, 22721 DIAMOND COVE ST.",17,100,44201,Ozone,43780,"South Bend-Mishawaka, IN-MI",26,Michigan,27,Cass,41.8955698,-86.00162873
6/7/2020,AQS,260370002,1,0.036,ppm,33,ROSELAKE2 9870 STOLL RD,17,100,44201,Ozone,29620,"Lansing-East Lansing, MI",26,Michigan,37,Clinton,42.79833938,-84.39379526
6/7/2020,AQS,260490021,1,0.037,ppm,34,WHALEY PK 3610 IOWA (FLINT),17,100,44201,Ozone,22420,"Flint, MI",26,Michigan,49,Genesee,43.04722419,-83.67015909
6/7/2020,AQS,260492001,1,0.035,ppm,32,OtisvilleLAKEVILLE MIDDLE SCHOOL,17,100,44201,Ozone,22420,"Flint, MI",26,Michigan,49,Genesee,43.16833627,-83.46154069
